Ell2	352.00
Jup	61.00
Fkbp10	15.37
Klhl10	55.00
Mnx1	0.00
Nom1	357.00
Ergic1	671.00
Tnk1	11.49
Acap1	2.00
Tcea3	0.00
Csn3	3.00
Ifrd1	296.11
Stk38l	340.32
Brpf1	541.94
Akr1b3	358.47
Hoxc13	0.00
Hoxc11	0.00
Hoxc8	0.00
Hoxc6	0.00
Gstt1	0.00
Gstt3	9.00
Ddt	50.00
Tat	0.00
Marveld3	4.00
Ddx18	200.50
Ubl3	797.00
Gramd3	27.00
Eef1e1	37.00
Akt1	550.00
Cldn15	7.00
Il16	95.92
Tcirg1	587.00
Naglu	61.00
Coasy	262.00
Smo	8.00
Tspan33	52.00
Crnkl1	147.00
Rin2	41.00
Folh1	1.00
Chordc1	257.00
Rtcb	274.00
Pwp1	163.00
Fbxo7	429.74
Capns1	757.92
Lrp3	714.94
Dsg4	0.00
Evx2	0.00
Hoxd13	0.00
Hoxd12	0.00
Folr1	0.00
Clpb	387.00
Sept7	263.00
Zdhhc4	251.00
Rac1	565.41
Nup214	1048.36
Aif1l	1.00
Cpa3	0.00
Ltbp1	262.00
Ugp2	152.00
Kcnh6	56.00
Trmt1	1391.00
Nacc1	754.70
Nfix	194.00
Slc1a5	12.00
Uba1	1352.00
Vwf	22.22
Siae	100.00
Vsig2	15.00
Esam	25.00
Spa17	1.00
Fam50a	343.00
Emd	92.00
Taco1	73.53
Grik3	830.00
Gria3	6778.42
Npas1	10.00
Sipa1l2	623.00
Ap4e1	469.98
Blvra	205.00
Pdzd4	213.71
Srpk3	290.00
Idh3g	2140.00
Pnck	449.00
Ssr4	505.00
Bcap31	119.00
Fam98a	517.00
Ltbp2	26.00
Kmt2a	12817.00
Ift46	313.00
Tmem25	2424.00
Cd3g	0.00
Trappc6a	25.00
Supt6	1513.34
Spag5	78.00
Foxn1	0.00
Unc119	195.00
Rab34	313.75
Sdf2	272.66
Ccne1	171.00
Hsf2bp	5.00
Bbc3	4.00
Mybpc3	5.00
Psmc3	374.65
Acp2	1061.89
Rapsn	3.00
Slc39a13	763.35
Celf2	3742.00
Nr1h3	31.00
Ddb2	277.11
Spi1	2.00
Sf3a1	664.00
Stat6	107.00
Clgn	488.00
Napsa	83.62
Vrk3	211.00
Smg9	344.00
Paxip1	717.00
Rmnd5a	464.00
Mov10	84.94
Ppm1j	2.00
Rhoc	2.00
Prr27	0.00
Tead3	2.00
Ppard	261.00
Def6	20.00
Peg3	40319.00
Zim1	37.00
Metrn	0.00
Lmf1	387.00
Narfl	304.89
Angptl4	3.00
Dbf4	20.00
Daxx	173.00
Cd320	123.00
Ipo4	931.00
Tm9sf1	377.00
Rec8	5.00
Irf9	278.05
Gmpr2	221.00
Mdp1	159.00
Dhrs1	377.00
Ncan	941.00
Tmem161a	328.00
Armc6	250.68
Borcs8	154.00
Slc25a42	1101.96
Snx9	105.00
Ranbp3	474.00
Ndufa11	185.55
Bmp8b	14.11
Nr2f6	83.67
Use1	276.00
Ocel1	306.33
Dyrk1b	296.00
Braf	2231.92
Ndufb2	466.53
Hltf	353.73
Prpf6	530.00
Rgs19	203.00
Rgs20	19.00
Abhd3	248.00
Snrpd1	43.00
Tchp	367.48
Tiam1	1783.00
Tsc2	1884.46
Rpl3l	8.00
Slc9a3r2	568.00
Puf60	422.00
Golga2	710.16
Uck1	235.00
Scin	13.00
Ikzf4	338.00
Mien1	67.75
Pon1	1.00
Axl	15.00
Tgfb1	1.00
Ccdc97	434.00
Zfp40	92.00
Akap8l	1849.00
Shh	77.44
Pdcd2l	86.00
Gtf2f1	507.00
Clpp	220.00
Alkbh7	80.00
Pspn	4.00
Dennd1c	3.00
Med6	98.00
Prkd1	13.00
Lcp2	2.00
Cse1l	423.00
Naa20	383.00
Prkra	169.00
Fkbp7	31.00
Plekha3	109.00
Ykt6	310.00
Baz1b	1782.00
Pex6	452.00
Mrpl2	88.00
Mea1	87.67
Gnmt	23.00
Grin2d	868.52
Kdelr1	182.00
Tmem143	292.40
Pdxk-ps	3.00
Ggct	146.00
Jag2	485.00
Btbd6	293.00
Nudt14	26.00
Epdr1	417.00
Flii	1165.38
Top3a	92.00
Atg4d	344.24
Qtrt1	370.00
Plin4	92.00
Hdgfrp2	654.00
Chaf1a	16.72
Adprh	200.00
Tmem39a	726.15
Timmdc1	107.00
Pla1a	0.00
Mcm2	20.00
Tpra1	439.00
Nab1	142.24
Adgre5	18.63
Il17ra	36.00
Lamb1	285.00
Kcnn1	59.00
Arrdc2	29.00
Ppp1r17	0.00
Cd36	0.00
Map2k7	1187.70
Timm44	1317.00
Ap2a2	979.96
Pnkp	271.00
Med25	586.78
Bcam	11.00
Clptm1	890.00
Relb	17.00
Tomm40	671.66
Apoe	214.00
Apoc2	0.00
Hbp1	651.61
Prkar2b	149.00
Cdkn1b	46.00
Klf4	2.00
Ap1m1	519.00
Rab8a	217.00
Hmgn2	93.36
Fam32a	107.00
Elf3	0.00
Cyp2c29	0.00
Stard3nl	536.00
Stk11	341.88
Efna2	6.00
Atp5d	808.95
Ppp5c	590.00
Cdk12	1318.00
Lipe	351.66
Pafah1b2	532.00
Tbc1d8	204.76
Cnot11	191.00
Slc2a3	1041.39
Foxj2	596.72
Sri	143.00
Dgcr2	358.89
Irf3	954.00
Bcl2l12	19.88
Zfp959	18.99
Mpnd	631.00
Sh3gl1	366.00
Ebi3	2.86
Ccdc94	39.84
Ranbp2	1444.00
Edar	3.00
Grk5	98.89
Dvl3	883.81
Abcf3	841.00
Eif2b5	224.00
Cyth2	381.00
Sult2b1	200.00
Car11	1784.00
Dlgap1	6090.00
Plag1	113.00
Hck	8.00
Mrpl4	699.00
Keap1	174.66
Ap1m2	5.00
Glg1	1328.00
Atp8b3	4.00
Btbd2	283.00
Csnk1g2	334.00
Abhd17a	150.00
Mob3a	27.01
Cacnb3	896.00
Ccdc65	64.00
Fkbp11	12.00
Ddx23	449.00
Pld3	1448.00
Grik5	1239.00
Cd79a	4.00
Rabac1	289.00
Etv3	335.00
Prkcsh	494.00
Elavl3	1364.00
Rab3b	325.00
St8sia6	11.00
Fcgrt	4.00
Nosip	244.00
Pih1d1	148.00
Rps11	86.82
Supt5	1485.85
Dll3	2.00
Paf1	608.00
Timm50	197.00
Med29	53.00
Bicd1	1800.14
Ncstn	591.77
Pex19	364.00
Phyhip	458.00
Crhr2	0.00
Inmt	0.00
Cyp4f18	4.00
Impdh1	529.00
Psg18	0.00
Dusp3	413.64
Prodh	62.00
Dgcr14	232.00
Slc25a1	206.00
Dgcr6	89.38
Ddr1	165.00
Ier3	16.00
Fosb	47.00
Klc4	873.00
Ercc1	185.41
Cyp17a1	4.00
As3mt	18.00
Homer3	17.29
Crtc1	821.00
Rnf215	270.00
Sec14l2	123.00
Aven	54.56
Cp	19.22
Crot	450.69
Rps6ka1	159.70
Calb2	0.00
Snrnp200	810.39
Ciao1	279.00
Has1	68.00
Taf6l	185.00
Insig2	291.00
Kpna6	787.00
Man1a	64.00
Itpkc	100.61
Adck4	202.94
Brd8	1207.00
Kif20a	62.79
Farsa	419.00
Gcdh	416.00
Mast2	2742.00
Dnase2a	175.66
Rad23a	249.78
Calr	570.73
Syce2	31.00
Nfat5	2698.84
Nob1	336.00
Nqo1	4.00
Ppfia3	1195.95
Gys1	536.88
Ruvbl2	286.12
Lin7b	564.84
Bax	311.00
Il7r	0.00
Tfam	176.00
Zfp81	255.00
Efnb3	92.00
Mmd	90.00
Hlf	550.00
Fam162a	48.00
Rpl8	201.16
Grm3	250.00
Ssbp2	1148.25
Fancl	23.70
Brinp2	1007.00
Gstm5	86.47
Gstm7	4.00
Gstm3	0.00
Stat3	513.00
Stat5a	16.40
Ptrf	4.00
Map3k11	176.00
Akt2	229.78
Dnaja3	223.00
Hmox2	172.03
Cdip1	997.97
Zak	512.00
Cwc15	72.00
Col5a3	2.00
Dnmt1	662.00
Ppan	267.00
Angptl2	230.00
Cacna1e	1201.00
Cacna1b	2072.00
Trmt10a	105.26
Etv1	226.48
Kifc2	8166.00
Psap	1857.00
Ikbkg	306.00
Pax2	0.00
Wars2	125.00
Atn1	1566.00
Phb2	678.71
Ptpn6	4.00
Eno2	3523.00
Emg1	346.56
Lpcat3	155.44
Atp6v1f	96.00
Il12b	0.00
Clcn5	283.00
Clcn3	1675.56
Hif3a	37.00
Gpx6	0.00
Gpx5	0.00
Pde1c	9.00
Utp20	582.00
Spic	0.00
9330159F19Rik	757.60
Cul3	375.00
Sst	141.00
Il11	1.00
Large	1449.00
Ddx56	166.00
Tmed4	599.00
Col26a1	342.00
Bid	137.52
Ralb	413.00
Ppp1cc	1661.19
Dnajb11	323.00
Tbccd1	68.00
Clec11a	81.00
Zfp324	259.00
Gab2	467.00
Coro1c	558.98
Tax1bp1	944.00
Psg17	0.00
Psg19	0.00
Ctse	0.00
Ndrg2	776.00
Mettl17	897.00
Arhgef40	591.94
Pnpla6	2117.00
Mcoln1	2349.00
Arhgef18	557.00
Pkn2	492.00
Cd33	1.00
Etfb	62.72
Nkg7	0.00
Lim2	0.00
Stxbp2	514.00
Pcp2	61.37
Sgce	318.00
Chn2	86.15
Wwox	576.00
Slbp	283.61
Tyr	0.00
Ghrhr	0.00
Aqp1	2.00
Arid3b	210.78
Cnn2	14.00
Polr2e	182.00
Abca13	5.00
Myo9b	2152.00
Hdac9	572.00
Ly9	1.00
Cd244	1.00
Adgre1	2.00
Mtfp1	176.00
Rab23	332.00
Rab11a	132.62
Eif2b2	153.00
Dlst	844.00
Pgf	12.00
Ulk2	476.00
Ccl24	0.00
Dgkq	1969.12
Tmed11	0.00
Grap	0.00
Pou1f1	2.00
Chmp2b	68.00
Plod3	625.84
Ap1s1	92.00
Mapk13	0.00
Srpk1	1606.10
Pax3	0.00
Lbr	123.78
Crabp2	3.00
Nes	3.00
Bcan	7872.00
Hapln2	22.00
Prcc	157.00
Rrnad1	690.41
Hdgf	445.00
Slc25a18	54.00
Thop1	132.00
Apba3	445.00
Matk	1662.00
Pias4	180.89
Map2k1	195.69
Sgta	753.00
Nmrk2	11.81
Tmem242	78.00
Dtx2	182.00
Zp3	0.00
Hspb1	0.00
Rasa4	404.22
Syt5	62.00
Hnrnpa2b1	2847.27
Fxyd4	106.00
Ccdc130	172.00
Mri1	180.00
Prkacb	2049.00
Sgsh	3.00
Chd5	2814.27
Cstb	34.00
Sh2b2	160.00
Pex5	442.00
Jkamp	145.98
Cd44	0.00
Slc1a2	1045.80
Eif2ak4	1333.00
Wdr1	394.00
Slc2a9	0.00
Wisp1	175.00
Ndrg1	27.01
4930550C14Rik	6.00
Man2b1	584.00
Klf5	139.00
Wdr83	525.01
Prdx2	354.48
Polr2a	733.00
Shbg	0.00
Senp3	626.87
Corin	23.00
Plekha8	310.00
G6pc2	0.00
Spc25	3.00
Dnah2	26.00
Ripk4	0.00
Ufd1l	897.94
Zfp287	325.00
Prlr	0.00
Letm1	424.99
Ubqln1	364.00
Fgfr4	3.00
Cadm3	2635.25
Fcer1a	0.00
Txn2	253.00
Casp14	1.00
Slc1a6	66.00
Slc1a3	63.00
Crbn	316.43
Il5ra	27.00
Msh6	234.48
Fbxo11	358.00
Mlxipl	2.00
Tbl2	270.00
Wbscr22	349.42
Nid1	2.00
Mcm5	12.00
Hmox1	5.00
Mprip	2552.58
Cic	1200.00
Pafah1b3	64.00
Il27ra	5.00
Prkaca	1015.98
Asf1b	23.00
Myl10	0.00
Ddx39	277.37
Dnajb1	177.00
Msh4	37.00
Usp40	1469.46
Evx1	0.00
Kbtbd4	207.65
Celf1	1094.00
Ndufs3	507.00
Por	329.00
Igf1r	927.00
Insr	1858.00
Fcer2a	48.00
Cyp2a5	0.00
Atp4a	3.00
Trim28	1201.00
Ube2m	200.00
Adcy9	420.00
Mef2c	3870.00
Ctr9	323.02
Eif4g2	2480.75
Mrvi1	119.00
Pcyt1a	463.00
Zfp592	511.00
Psmd4	540.00
Tmod4	15.00
Insrr	1.00
Cabp5	3.00
Snx6	135.00
Mthfd2	79.00
Kit	52.00
Tomm40l	496.36
Nr1i3	33.64
Apoa2	4.00
Pan2	972.00
Cs	993.00
Ampd3	318.22
Bcas2	746.79
Sh2d1a	32.90
Ctcf	346.00
Pard6a	114.00
Agrp	23.00
Pvalb	350.00
Tfap4	21.00
Ranbp1	137.00
Cd247	79.55
Rfx5	836.77
Psmb4	321.00
Mmp8	0.00
Slc30a4	171.00
Sqrdl	2.00
Bloc1s6	147.00
Metap1	563.00
Gpr108	582.00
Tnfsf14	0.00
Gata6	0.00
Rsl1d1	313.00
Cnga2	3.00
Apc	6317.97
Reep5	862.00
Ergic3	470.00
Uqcc1	399.63
Spo11	0.00
Ncoa2	1595.00
Prl4a1	0.00
Trh	2.00
Nr2c2	824.49
Nr2c1	167.00
Smpd4	1879.06
Pex1	682.02
Otx1	20.00
Kctd20	444.00
Itgae	3.00
Ctns	273.00
P2rx5	27.00
Shpk	38.00
Trpv1	1.00
Ephb3	74.00
Tuft1	29.17
Rcn1	42.00
Dnase1	204.69
Trap1	756.00
Naa60	349.01
1700037C18Rik	65.99
Ankrd13d	1103.00
Tyrp1	0.00
Tpr	2527.44
Pdc	1.00
BC003331	314.34
Prg4	16.22
Dhx34	223.00
Kptn	243.00
Napa	1036.00
Sra1	923.00
Calcoco2	0.00
Atp5g1	788.47
Snf8	311.00
Tbcb	132.82
Inpp5k	775.00
Crkl	299.00
Upk3bl	0.00
Eps8l1	80.00
Clint1	428.00
Prss16	3.00
Cdkal1	202.00
Rhox6	0.00
5430419D17Rik	0.00
Htra1	123.00
Zbtb17	255.00
Clcnkb	1.00
Fam131c	48.00
Fblim1	10.00
Hspb7	1.00
Epor	13.00
Ccdc159	136.00
Mob1b	756.00
Atp6v1b1	26.00
Vax1	18.00
Atp6v1b2	1208.00
Eps15l1	1819.00
Tep1	45.33
Ttc5	272.66
Osgep	277.00
Aamp	284.22
Tmbim1	1021.08
Arpc2	317.00
Kmt2b	2097.00
Zbtb32	9.00
Etv2	0.00
Upk1a	31.00
Tmem147	283.00
Rps9	183.55
Tfpt	157.00
Susd2	117.00
Ggt5	0.00
Ggt1	1.00
Crip2	38.00
Crip1	11.00
Cbfa2t3	51.00
Fbln1	6.00
Pgrmc1	92.00
Gcat	10.00
Tek	23.00
Mpl	1.00
Elovl1	62.00
Med8	216.00
Hyi	284.00
Cdc20	2.00
Adamts4	12.40
Nectin4	97.00
Pfdn2	96.65
Rnf114	429.00
C330007P06Rik	263.00
Neurl1a	180.00
Srm	330.00
Epha2	3.00
Rbm14	420.72
Actn3	20.00
A530013C23Rik	9.00
Zdhhc24	536.00
Bbs1	460.00
Slc34a3	0.00
Ndor1	1079.00
Nsmf	1302.00
Prl7a1	0.00
Prl8a9	0.00
Pdk1	165.00
Ptbp1	1033.60
Mvd	37.00
Cyba	0.00
Itih3	4.00
Tmem110	271.00
Sfmbt1	250.51
Itih1	0.00
Ihh	1.00
Prkag3	0.00
Cryba2	0.00
Atp7b	550.00
Defb2	0.00
Slc4a1	0.00
Rundc3a	1458.00
Slc4a3	4949.00
Cdt1	14.00
Runx1t1	555.00
Snai3	1.00
Aprt	119.00
Gtf2h1	271.00
Hfe	1.04
Abhd1	49.70
Slc5a6	462.17
Tcf23	3.00
Nphs1	2.78
Aplp1	1145.00
Qrich1	1018.61
P4htm	462.00
Usp19	1565.00
Pola1	105.00
Cdc42	702.00
Pknox1	95.00
D130043K22Rik	262.51
Gmnn	8.00
Acot13	68.00
Zfp184	25.00
Cyp27b1	7.00
Cdk4	608.71
B4galnt1	992.00
Mettl1	47.86
Tspan31	161.29
Kif5b	469.45
Saal1	314.00
Tph2	1.00
Krt23	0.00
Cnp	141.85
Ttc25	23.00
Sulf2	1964.01
Sod2	442.00
Tmco6	171.00
Stambp	337.24
Ezh1	705.00
Hap1	134.00
P3h4	35.00
Ctnnb1	388.66
Eif1b	231.00
Klk4	0.00
Chrd	513.85
Psmd2	574.65
Syngr3	657.00
Vars	485.00
Vwa7	8.00
Hspa1l	54.59
Slc44a4	0.00
Msh5	3.00
Abhd16a	707.00
Neu1	621.00
Ddah2	8.00
Clic1	7.12
Lsm2	53.32
Pole	25.00
Atp1a2	139.71
Atp1a4	4.06
Casq1	22.70
Stx1a	255.00
Ceacam9	0.00
Zfp775	64.16
Scube2	2.00
Mrpl49	206.35
Dennd2c	4.21
Mark3	704.51
Gatad1	296.85
Pcdha11	65.79
2310003L06Rik	0.00
M6pr	419.49
Lrrc8a	846.88
Mc5r	3.00
Ppp2r1a	798.97
Fance	224.00
Tinf2	132.00
Tssk4	14.00
Hapln4	2169.00
Dus3l	2381.00
Gtpbp3	258.89
Tgfbr1	87.00
Homer1	541.00
Rad51c	73.00
Gabrb2	1603.00
Cav1	3.00
Arpp19	427.00
Bcl2l1	89.00
Khsrp	446.46
Dio2	35.00
Ccdc124	72.00
Cct4	242.90
0610009B22Rik	90.75
Cpt1c	1069.89
Twist2	0.00
Zfp655	354.00
Rhoa	198.00
Zmiz1	432.92
Ankrd26	408.00
Aldh16a1	62.00
Hnrnpa0	123.00
Prrg2	37.00
Hnrnph1	2108.10
Ift43	82.00
Id3	6.00
Tcap	58.00
Arid1a	1463.31
Crlf1	3.00
Ctsd	1008.15
Rplp1	114.84
Cabs1	0.00
Hmgcll1	143.00
Ttc9b	63.50
Phox2a	0.00
Abhd8	441.00
Ift22	474.00
Fzd3	150.00
1700008O03Rik	144.38
Mid1ip1	71.00
Ap2s1	183.00
Fgfrl1	18.00
4930432K21Rik	50.00
Fhl2	57.00
Emc10	618.00
Clstn3	2328.00
Fbxw9	246.35
Spib	8.63
Fnbp4	2048.00
Cers4	960.05
Scrn3	91.00
Phax	81.85
Tle1	516.50
1700109H08Rik	337.74
Relt	245.65
Snrpb2	80.00
Ubc	1570.98
Prpf31	374.08
Sertad1	8.00
Carhsp1	117.00
Elk3	144.00
Herpud2	300.00
Rdh13	760.13
Adam21	46.00
Nutf2	141.89
Fut1	0.00
Arpc5	170.00
Rnf151	11.00
Elavl2	2066.00
Pou2f2	89.00
Mgst1	0.00
Nfib	445.00
Htr3b	0.00
Rab25	2.00
Ubqln4	786.00
Rbfox1	1754.00
Rps18	229.19
Rpl10	188.30
Rps15a	591.82
Ncaph2	632.46
Hipk1	1089.55
Gprc5b	1342.35
Man1a2	1658.00
Ceacam5	0.00
Tppp2	0.00
Acyp1	127.00
Cldn13	0.00
Cd163	0.00
Hdac5	2196.00
Rala	118.00
Clec3a	0.00
Vdac3	434.58
Slc1a7	4.00
Vps72	134.00
Gabpa	329.22
Bmp7	4.00
Dynll1	337.00
Pdcl	120.00
Tmem184b	592.00
Gm5965	0.00
Rsph14	2.00
Nf2	277.00
Cabp7	11.56
Zmat5	28.44
Ewsr1	2886.00
Ap1b1	1051.00
Derl3	14.00
Gstt4	0.00
Tbx1	1.00
Gnat2	22.00
Bcl2l13	402.42
2610028H24Rik	0.00
Spatc1l	4.00
Dqx1	11.00
Ccl8	0.00
Lnp	493.00
Prr29	2.00
Tmem8c	1.00
Fam163b	196.00
Trpm5	7.00
Ascl2	5.00
Rarres2	14.69
Pttg1ip	634.00
Trpm2	2427.00
Ube2g2	100.25
Mpo	0.00
Lpo	0.00
Met	2.00
Slc16a12	8.00
Syn2	1211.31
Elk1	752.00
Nav1	9457.52
Tnpo1	535.79
Myod1	0.00
Otog	7.00
Rnmt	694.00
Kcnq1	12.48
Srp14	103.00
6330409D20Rik	47.00
Cdk9	437.00
Tor2a	155.89
Fpgs	75.00
Mkl2	1904.01
Cbx5	1180.47
Odam	0.00
Apobec3	6.66
St6galnac1	0.00
Taf7l	10.00
Sardh	8.00
Vav2	130.00
Tex15	14.00
Ppp2cb	108.00
G0s2	35.00
Dmap1	389.00
Pla2g12b	0.00
Mcu	119.00
Oit3	0.00
Tex11	0.00
Bcr	869.00
Fxyd5	20.61
Kcnd1	336.00
Tfcp2	195.00
Pou6f2	5.00
Pou6f1	920.00
Ubp1	2294.43
Nuak2	8.00
Ick	317.00
Sdhb	267.00
Cox4i2	1.00
Snap47	685.00
Wnt3a	0.00
Kdsr	315.00
Vps4b	405.00
Rps25	151.63
Nxf2	0.00
Taz	1687.00
Kif19a	1.00
Aldh3a2	327.00
Zmynd10	8.00
Tmem115	78.00
Hyal2	95.00
Ifrd2	118.00
Hyal1	107.83
Tusc2	108.17
Nprl2	374.00
Slc38a3	29.00
Cacna2d2	8488.78
Rassf1	261.15
Epn3	61.00
Rnf112	1410.00
Slc3a2	924.00
Nxf1	2516.00
Stx5a	1018.66
Slc47a1	0.00
Pifo	0.00
Tnfrsf13b	5.00
Spire2	127.00
Prox1	18.00
Raver1	857.90
2610507B11Rik	3796.00
AI597479	204.00
Tmem86a	67.00
Optc	12.00
Tex14	21.00
Ifi35	43.00
Rdm1	41.00
Nedd8	87.00
Gosr1	292.00
Mrpl52	47.00
Spaca7	0.00
Kansl3	1681.00
Eya4	598.00
Ebf3	0.00
Uckl1os	78.61
Myt1	366.00
Faf1	437.00
Gm266	0.00
Tsacc	9.00
Mettl16	593.00
Dazl	3.00
Apol7a	1.00
Pigyl	61.00
Rbm25	3245.57
Psen2	166.00
Acaa1b	19.14
Plcd1	116.00
Fads1	727.00
Lmbr1	637.00
Tnfrsf22	16.72
Cars	662.00
Phlda2	0.00
Asz1	0.00
Wnt2	1.00
Gabra1	2862.00
Grid2ip	53.67
Kdelr3	30.00
1700006E09Rik	1.00
Apip	126.00
Pdhx	247.95
Vac14	423.00
Mcoln2	0.00
Slc5a1	0.00
1700049J03Rik	0.00
Akt1s1	106.00
Tbrg1	106.00
Panx3	0.00
Adssl1	322.00
Cfap161	2.00
Brf1	199.12
Vipr2	8.00
Odc1	151.12
Thg1l	49.00
Adam19	325.00
Pabpc4	333.71
Exoc3l2	1.00
Zfp296	12.00
Plin5	36.00
Sugp1	627.89
Dmrtc2	0.00
Gm5893	0.00
Dhdh	247.00
Zfp790	131.00
Cpb1	0.00
Slc25a41	15.00
Fsd1	402.00
Pinlyp	0.00
Fuz	170.43
Sptbn4	3080.71
Pgam1	901.97
Evi5	883.94
Evi5l	1017.04
Snapc2	68.00
Git1	956.00
Gltp	42.00
Bnip2	936.90
Ccnt1	863.16
Scarf2	14.00
4930579F01Rik	0.00
Brms1l	351.00
Med15	728.00
Dhdds	363.00
Aim1l	6.00
Ubxn11	266.34
