Gria3	9871.71
Npas1	29.00
Sipa1l2	1093.00
Ap4e1	578.87
Blvra	270.00
Pdzd4	360.94
Srpk3	502.00
Idh3g	3169.00
Pnck	543.00
Ssr4	745.00
Bcap31	279.00
Fam98a	757.00
Ltbp2	29.00
Kmt2a	24696.00
Ift46	444.92
Tmem25	3563.00
Cd3g	0.00
Trappc6a	38.00
Supt6	2785.81
Spag5	106.00
Foxn1	0.00
Unc119	315.00
Rab34	450.00
Sdf2	489.19
Ccne1	309.00
Hsf2bp	0.00
Bbc3	10.00
Mybpc3	6.00
Psmc3	680.24
Acp2	1765.52
Rapsn	9.00
Slc39a13	1537.76
Celf2	5711.00
Nr1h3	51.00
Ddb2	433.48
Spi1	2.00
Sf3a1	1029.00
Stat6	161.00
Clgn	662.00
Napsa	142.70
Vrk3	311.76
Smg9	574.00
Paxip1	1262.00
Rmnd5a	904.00
Mov10	80.00
Ppm1j	4.00
Rhoc	5.00
Prr27	0.00
Tead3	5.00
Ppard	386.00
Def6	30.00
Peg3	51412.00
Zim1	76.00
Metrn	9.76
Lmf1	533.00
Narfl	505.74
Angptl4	2.00
Dbf4	36.00
Daxx	275.00
Cd320	212.00
Ipo4	1266.00
Tm9sf1	657.00
Rec8	2.00
Irf9	291.84
Gmpr2	324.00
Mdp1	277.00
Dhrs1	667.00
Ncan	2102.86
Tmem161a	551.00
Armc6	318.19
Borcs8	324.00
Slc25a42	1577.97
Snx9	145.00
Ranbp3	960.00
Ndufa11	400.10
Bmp8b	29.20
Nr2f6	158.16
Use1	451.00
Ocel1	463.84
Dyrk1b	417.00
Braf	4255.23
Ndufb2	797.49
Hltf	447.57
Prpf6	874.00
Rgs19	306.00
Rgs20	69.75
Abhd3	486.00
Snrpd1	76.30
Tchp	431.64
Tiam1	2496.00
Tsc2	2428.08
Rpl3l	11.00
Slc9a3r2	938.00
Puf60	675.00
Golga2	945.87
Uck1	336.61
Scin	13.00
Ikzf4	458.00
Mien1	174.86
Pon1	1.00
Axl	41.00
Tgfb1	16.00
Ccdc97	700.00
Zfp40	129.00
Akap8l	2653.00
Shh	130.42
Pdcd2l	122.00
Gtf2f1	785.00
Clpp	308.00
Alkbh7	136.00
Pspn	2.00
Dennd1c	2.00
Med6	180.00
Prkd1	17.00
Lcp2	7.00
Cse1l	780.00
Naa20	616.00
Prkra	204.00
Fkbp7	53.00
Plekha3	198.00
Ykt6	490.00
Baz1b	2585.00
Pex6	755.00
Mrpl2	158.00
Mea1	240.98
Gnmt	31.00
Grin2d	1317.37
Kdelr1	344.00
Tmem143	468.24
Pdxk-ps	6.00
Ggct	198.00
Jag2	553.00
Btbd6	475.00
Nudt14	31.00
Epdr1	1018.00
Flii	1425.64
Top3a	176.00
Atg4d	554.31
Qtrt1	354.00
Plin4	81.00
Hdgfrp2	992.00
Chaf1a	38.55
Adprh	363.00
Tmem39a	933.02
Timmdc1	129.00
Pla1a	3.00
Mcm2	35.18
Tpra1	620.00
Nab1	264.71
Adgre5	28.00
Il17ra	59.00
Lamb1	424.00
Kcnn1	103.00
Arrdc2	64.00
Ppp1r17	1.00
Cd36	1.00
Map2k7	1880.33
Timm44	2116.00
Ap2a2	1670.51
Pnkp	422.00
Med25	815.14
Bcam	22.00
Clptm1	2034.00
Relb	31.00
Tomm40	939.79
Apoe	391.00
Apoc2	0.00
Hbp1	1127.27
Prkar2b	289.00
Cdkn1b	105.00
Klf4	12.00
Ap1m1	868.00
Rab8a	294.00
Hmgn2	279.82
Fam32a	282.00
Elf3	0.00
Cyp2c29	3.00
Stard3nl	705.00
Stk11	619.46
Efna2	27.00
Atp5d	1597.00
Ppp5c	1008.00
Cdk12	2004.00
Lipe	471.77
Pafah1b2	1275.00
Tbc1d8	315.69
Cnot11	351.00
Slc2a3	1987.36
Foxj2	895.64
Sri	222.00
Dgcr2	782.23
Irf3	1221.00
Bcl2l12	34.62
Zfp959	16.06
Mpnd	959.00
Sh3gl1	545.00
Ebi3	5.75
Ccdc94	58.93
Ranbp2	3134.00
Edar	6.00
Grk5	205.88
Dvl3	1186.53
Abcf3	1173.00
Eif2b5	351.00
Cyth2	596.98
Sult2b1	230.48
Car11	2694.00
Dlgap1	9010.00
Plag1	179.00
Hck	4.00
Mrpl4	1123.00
Keap1	270.29
Ap1m2	16.00
Glg1	3292.00
Atp8b3	10.00
Btbd2	412.00
Csnk1g2	546.00
Abhd17a	274.00
Mob3a	50.79
Cacnb3	1335.00
Ccdc65	118.00
Fkbp11	49.00
Ddx23	628.00
Pld3	2964.00
Grik5	1643.00
Cd79a	12.00
Rabac1	599.00
Etv3	488.00
Prkcsh	790.00
Elavl3	2464.00
Rab3b	933.00
St8sia6	23.00
Fcgrt	8.00
Nosip	465.89
Pih1d1	239.00
Rps11	267.30
Supt5	1689.48
Dll3	7.00
Paf1	785.00
Timm50	312.00
Med29	107.00
Bicd1	2729.98
Ncstn	1010.68
Pex19	681.00
Phyhip	1346.00
Crhr2	4.00
Inmt	0.00
Cyp4f18	26.75
Impdh1	703.00
Psg18	0.00
Dusp3	949.06
Prodh	95.00
Dgcr14	436.00
Slc25a1	243.00
Dgcr6	168.75
Ddr1	251.00
Ier3	44.00
Fosb	89.00
Klc4	995.00
Ercc1	272.65
Cyp17a1	2.00
As3mt	40.00
Homer3	14.98
Crtc1	1280.00
Rnf215	369.00
Sec14l2	186.00
Aven	118.08
Cp	30.14
Crot	683.32
Rps6ka1	220.00
Calb2	2.00
Snrnp200	1424.00
Ciao1	447.00
Has1	77.00
Taf6l	305.00
Insig2	536.00
Kpna6	2038.00
Man1a	130.00
Itpkc	149.22
Adck4	255.34
Brd8	1688.90
Kif20a	54.37
Farsa	599.00
Gcdh	693.00
Mast2	3818.00
Dnase2a	164.04
Rad23a	478.26
Calr	1549.82
Syce2	39.00
Nfat5	3789.91
Nob1	490.00
Nqo1	8.00
Ppfia3	1419.87
Gys1	680.08
Ruvbl2	525.92
Lin7b	823.81
Bax	474.00
Il7r	0.00
Tfam	247.00
Zfp81	429.58
Efnb3	203.00
Mmd	213.84
Hlf	1463.00
Fam162a	74.00
Rpl8	437.47
Grm3	514.00
Ssbp2	1758.45
Fancl	41.75
Brinp2	1487.00
Gstm5	216.84
Gstm7	24.00
Gstm3	0.00
Stat3	777.00
Stat5a	12.45
Ptrf	23.00
Map3k11	335.00
Akt2	570.25
Dnaja3	400.00
Hmox2	378.68
Cdip1	1749.32
Zak	936.00
Cwc15	202.00
Col5a3	6.00
Dnmt1	901.00
Ppan	438.62
Angptl2	224.00
Cacna1e	3008.00
Cacna1b	3377.00
Trmt10a	160.88
Etv1	546.89
Kifc2	11021.00
Psap	4562.00
Ikbkg	522.11
Pax2	0.00
Wars2	224.00
Atn1	2145.85
Phb2	1016.25
Ptpn6	14.89
Eno2	6632.00
Emg1	519.64
Lpcat3	183.89
Atp6v1f	280.00
Il12b	0.00
Clcn5	611.00
Clcn3	3157.37
Hif3a	62.00
Gpx6	5.00
Gpx5	0.00
Pde1c	26.00
Utp20	965.00
Spic	4.00
9330159F19Rik	1103.09
Cul3	813.00
Sst	768.00
Il11	5.00
Large	2380.00
Ddx56	220.00
Tmed4	1150.00
Col26a1	567.00
Bid	198.25
Ralb	660.00
Ppp1cc	2921.93
Dnajb11	589.00
Tbccd1	131.00
Clec11a	160.00
Zfp324	416.00
Gab2	847.00
Coro1c	1000.90
Tax1bp1	1725.95
Psg17	0.00
Psg19	0.00
Ctse	0.00
Ndrg2	1613.00
Mettl17	1340.46
Arhgef40	919.95
Pnpla6	2832.00
Mcoln1	3197.00
Arhgef18	815.00
Pkn2	792.00
Cd33	5.00
Etfb	105.23
Nkg7	0.00
Lim2	0.00
Stxbp2	917.55
Pcp2	93.91
Sgce	524.00
Chn2	240.31
Wwox	912.00
Slbp	377.78
Tyr	0.00
Ghrhr	0.00
Aqp1	7.00
Arid3b	281.77
Cnn2	35.00
Polr2e	362.00
Abca13	12.00
Myo9b	2943.00
Hdac9	997.00
Ly9	2.00
Cd244	3.00
Adgre1	3.00
Mtfp1	460.00
Rab23	564.00
Rab11a	285.08
Eif2b2	249.00
Dlst	1630.00
Pgf	16.00
Ulk2	844.00
Ccl24	0.00
Dgkq	2497.25
Tmed11	0.00
Grap	1.00
Pou1f1	1.00
Chmp2b	164.00
Plod3	816.73
Ap1s1	191.00
Mapk13	0.00
Srpk1	2506.26
Pax3	2.00
Lbr	180.47
Crabp2	5.00
Nes	0.00
Bcan	9897.00
Hapln2	38.00
Prcc	255.00
Rrnad1	1018.46
Hdgf	873.00
Slc25a18	89.00
Thop1	189.00
Apba3	559.00
Matk	2402.00
Pias4	343.92
Map2k1	476.95
Sgta	1211.00
Nmrk2	17.00
Tmem242	144.00
Dtx2	239.00
Zp3	4.00
Hspb1	5.97
Rasa4	387.29
Syt5	245.00
Hnrnpa2b1	3557.39
Fxyd4	106.00
Ccdc130	266.00
Mri1	356.00
Prkacb	4417.00
Sgsh	10.00
Chd5	3972.53
Cstb	59.00
Sh2b2	243.00
Pex5	581.00
Jkamp	242.99
Cd44	8.00
Slc1a2	3869.72
Eif2ak4	1668.00
Wdr1	613.00
Slc2a9	1.00
Wisp1	211.00
Ndrg1	88.26
4930550C14Rik	10.00
Man2b1	980.96
Klf5	231.00
Wdr83	837.51
Prdx2	884.82
Polr2a	980.00
Shbg	0.00
Senp3	834.67
Corin	88.73
Plekha8	406.06
G6pc2	0.00
Spc25	4.00
Dnah2	38.00
Ripk4	0.00
Ufd1l	1450.94
Zfp287	572.00
Prlr	2.00
Letm1	841.00
Ubqln1	746.00
Fgfr4	5.00
Cadm3	5018.35
Fcer1a	0.00
Txn2	494.00
Casp14	0.00
Slc1a6	112.00
Slc1a3	240.00
Crbn	567.88
Il5ra	30.62
Msh6	384.58
Fbxo11	728.00
Mlxipl	11.00
Tbl2	602.00
Wbscr22	555.09
Nid1	8.00
Mcm5	16.00
Hmox1	10.00
Mprip	4460.85
Cic	1731.00
Pafah1b3	116.00
Il27ra	10.00
Prkaca	1956.00
Asf1b	23.00
Myl10	0.00
Ddx39	404.00
Dnajb1	315.00
Msh4	37.00
Usp40	1881.66
Evx1	0.00
Kbtbd4	402.78
Celf1	1884.00
Ndufs3	876.00
Por	685.00
Igf1r	1694.00
Insr	3054.00
Fcer2a	74.00
Cyp2a5	0.00
Atp4a	10.00
Trim28	1427.00
Ube2m	343.00
Adcy9	763.00
Mef2c	7601.00
Ctr9	551.00
Eif4g2	5707.17
Mrvi1	189.00
Pcyt1a	800.00
Zfp592	855.00
Psmd4	800.00
Tmod4	4.00
Insrr	2.00
Cabp5	5.00
Snx6	240.00
Mthfd2	99.00
Kit	157.00
Tomm40l	792.97
Nr1i3	100.03
Apoa2	10.00
Pan2	1262.00
Cs	2395.00
Ampd3	562.27
Bcas2	1102.70
Sh2d1a	46.58
Ctcf	611.00
Pard6a	194.00
Agrp	28.00
Pvalb	743.00
Tfap4	45.00
Ranbp1	178.00
Cd247	205.70
Rfx5	1177.99
Psmb4	518.00
Mmp8	1.00
Slc30a4	451.00
Sqrdl	5.00
Bloc1s6	217.00
Metap1	1028.00
Gpr108	821.00
Tnfsf14	0.00
Gata6	0.00
Rsl1d1	553.00
Cnga2	7.00
Apc	9231.06
Reep5	2843.00
Ergic3	951.00
Uqcc1	658.16
Spo11	0.00
Ncoa2	2911.00
Prl4a1	0.00
Trh	12.00
Nr2c2	1545.06
Nr2c1	267.00
Smpd4	2720.54
Pex1	892.72
Otx1	35.00
Kctd20	638.00
Itgae	5.00
Ctns	457.00
P2rx5	52.00
Shpk	47.00
Trpv1	0.00
Ephb3	156.00
Tuft1	48.81
Rcn1	80.00
Dnase1	297.50
Trap1	1262.97
Naa60	698.35
1700037C18Rik	132.52
Ankrd13d	1262.00
Tyrp1	1.00
Tpr	4524.12
Pdc	0.00
BC003331	611.03
Prg4	34.85
Dhx34	246.00
Kptn	354.00
Napa	1510.00
Sra1	1232.00
Calcoco2	0.00
Atp5g1	1333.00
Snf8	515.00
Tbcb	241.89
Inpp5k	987.00
Crkl	553.00
Upk3bl	0.00
Eps8l1	147.00
Clint1	837.00
Prss16	5.00
Cdkal1	330.00
Rhox6	0.00
5430419D17Rik	0.00
Htra1	247.00
Zbtb17	346.00
Clcnkb	2.00
Fam131c	72.00
Fblim1	11.00
Hspb7	1.00
Epor	33.00
Ccdc159	174.00
Mob1b	1089.21
Atp6v1b1	47.00
Vax1	21.00
Atp6v1b2	2725.00
Eps15l1	2577.00
Tep1	60.34
Ttc5	393.00
Osgep	448.00
Aamp	472.00
Tmbim1	1811.90
Arpc2	819.00
Kmt2b	2666.00
Zbtb32	16.00
Etv2	0.00
Upk1a	32.00
Tmem147	471.00
Rps9	382.08
Tfpt	230.00
Susd2	222.00
Ggt5	1.00
Ggt1	2.00
Crip2	105.00
Crip1	11.00
Cbfa2t3	113.00
Fbln1	4.00
Pgrmc1	229.00
Gcat	12.00
Tek	36.00
Mpl	4.00
Elovl1	111.00
Med8	354.00
Hyi	535.00
Cdc20	11.00
Adamts4	25.00
Nectin4	168.00
Pfdn2	164.93
Rnf114	727.00
C330007P06Rik	336.00
Neurl1a	328.00
Srm	422.00
Epha2	0.00
Rbm14	580.88
Actn3	20.00
A530013C23Rik	15.00
Zdhhc24	980.00
Bbs1	801.00
Slc34a3	3.00
Ndor1	1429.70
Nsmf	2124.00
Prl7a1	0.00
Prl8a9	0.00
Pdk1	306.00
Ptbp1	1452.56
Mvd	65.00
Cyba	1.00
Itih3	7.00
Tmem110	413.00
Sfmbt1	472.00
Itih1	0.00
Ihh	2.00
Prkag3	0.00
Cryba2	1.00
Atp7b	711.00
Defb2	0.00
Slc4a1	0.00
Rundc3a	2131.00
Slc4a3	6701.00
Cdt1	13.00
Runx1t1	1049.00
Snai3	1.00
Aprt	205.00
Gtf2h1	334.00
Hfe	4.10
Abhd1	41.25
Slc5a6	637.35
Tcf23	2.00
Nphs1	4.07
Aplp1	3469.00
Qrich1	1543.78
P4htm	799.00
Usp19	1904.00
Pola1	138.00
Cdc42	1160.00
Pknox1	147.00
D130043K22Rik	418.00
Gmnn	23.00
Acot13	176.00
Zfp184	29.00
Cyp27b1	11.00
Cdk4	864.97
B4galnt1	1792.00
Mettl1	84.97
Tspan31	332.03
Kif5b	949.97
Saal1	534.00
Tph2	2.00
Krt23	1.00
Cnp	482.08
Ttc25	33.00
Sulf2	3686.49
Sod2	747.00
Tmco6	301.00
Stambp	546.73
Ezh1	1061.00
Hap1	216.00
P3h4	50.00
Ctnnb1	910.25
Eif1b	439.00
Klk4	0.00
Chrd	704.96
Psmd2	985.00
Syngr3	1380.00
Vars	608.00
Vwa7	17.00
Hspa1l	135.53
Slc44a4	2.00
Msh5	5.00
Abhd16a	1397.00
Neu1	1171.00
Ddah2	16.00
Clic1	6.01
Lsm2	95.00
Pole	30.00
Atp1a2	437.77
Atp1a4	2.03
Casq1	34.75
Stx1a	500.00
Ceacam9	1.00
Zfp775	131.30
Scube2	12.00
Mrpl49	323.38
Dennd2c	4.23
Mark3	1129.20
Gatad1	591.80
Pcdha11	145.34
2310003L06Rik	0.00
M6pr	943.00
Lrrc8a	1976.39
Mc5r	0.00
Ppp2r1a	1869.00
Fance	375.52
Tinf2	219.00
Tssk4	32.00
Hapln4	4407.00
Dus3l	3133.00
Gtpbp3	360.00
Tgfbr1	157.00
Homer1	1132.00
Rad51c	121.00
Gabrb2	3334.00
Cav1	17.00
Arpp19	1068.00
Bcl2l1	210.00
Khsrp	638.51
Dio2	124.00
Ccdc124	173.00
Cct4	398.82
0610009B22Rik	181.00
Cpt1c	1328.86
Twist2	4.00
Zfp655	517.00
Rhoa	493.00
Zmiz1	945.64
Ankrd26	694.00
Aldh16a1	119.00
Hnrnpa0	278.00
Prrg2	72.11
Hnrnph1	2811.39
Ift43	141.00
Id3	21.00
Tcap	112.00
Arid1a	2920.00
Crlf1	11.00
Ctsd	2638.68
Rplp1	399.54
Cabs1	0.00
Hmgcll1	187.97
Ttc9b	135.33
Phox2a	0.00
Abhd8	787.00
Ift22	865.00
Fzd3	420.00
1700008O03Rik	219.87
Mid1ip1	144.00
Ap2s1	364.00
Fgfrl1	26.00
4930432K21Rik	81.00
Fhl2	121.00
Emc10	1298.00
Clstn3	4249.00
Fbxw9	296.20
Spib	8.00
Fnbp4	2945.00
Cers4	1537.09
Scrn3	201.00
Phax	221.12
Tle1	775.76
1700109H08Rik	465.14
Relt	430.00
Snrpb2	181.00
Ubc	2623.97
Prpf31	557.84
Sertad1	16.00
Carhsp1	199.00
Elk3	233.00
Herpud2	627.00
Rdh13	932.00
Adam21	83.00
Nutf2	269.83
Fut1	1.00
Arpc5	427.00
Rnf151	13.00
Elavl2	3025.00
Pou2f2	143.00
Mgst1	4.00
Nfib	855.00
Htr3b	0.00
Rab25	1.00
Ubqln4	1284.00
Rbfox1	3067.00
Rps18	412.91
Rpl10	341.89
Rps15a	1256.16
Ncaph2	1055.49
Hipk1	2128.08
Gprc5b	1861.28
Man1a2	3166.00
Ceacam5	0.00
Tppp2	0.00
Acyp1	337.00
Cldn13	0.00
Cd163	5.00
Hdac5	3188.00
Rala	215.00
Clec3a	0.00
Vdac3	805.46
Slc1a7	4.00
Vps72	201.00
Gabpa	587.38
Bmp7	20.00
Dynll1	683.00
Pdcl	171.00
Tmem184b	1313.00
Gm5965	0.00
Rsph14	7.00
Nf2	505.00
Cabp7	35.51
Zmat5	61.49
Ewsr1	3590.86
Ap1b1	1668.00
Derl3	19.00
Gstt4	1.00
Tbx1	1.00
Gnat2	14.00
Bcl2l13	747.52
2610028H24Rik	0.00
Spatc1l	0.00
Dqx1	15.00
Ccl8	0.00
Lnp	1094.00
Prr29	0.00
Tmem8c	0.00
Fam163b	627.00
Trpm5	11.00
Ascl2	1.00
Rarres2	24.30
Pttg1ip	1033.00
Trpm2	2950.00
Ube2g2	185.00
Mpo	3.00
Lpo	0.00
Met	35.00
Slc16a12	6.00
Syn2	2164.93
Elk1	1005.00
Nav1	8939.15
Tnpo1	1036.42
Myod1	1.00
Otog	18.00
Rnmt	1571.00
Kcnq1	11.72
Srp14	211.00
6330409D20Rik	82.00
Cdk9	644.00
Tor2a	220.83
Fpgs	83.94
Mkl2	3392.23
Cbx5	2378.61
Odam	0.00
Apobec3	5.04
St6galnac1	6.91
Taf7l	15.00
Sardh	12.00
Vav2	221.00
Tex15	25.00
Ppp2cb	239.00
G0s2	65.00
Dmap1	647.00
Pla2g12b	0.00
Mcu	214.00
Oit3	0.00
Tex11	0.00
Bcr	1524.00
Fxyd5	33.00
Kcnd1	614.00
Tfcp2	283.00
Pou6f2	31.00
Pou6f1	1067.00
Ubp1	2763.04
Nuak2	9.00
Ick	509.00
Sdhb	485.00
Cox4i2	3.00
Snap47	1844.80
Wnt3a	2.00
Kdsr	508.00
Vps4b	640.00
Rps25	363.01
Nxf2	4.00
Taz	2313.00
Kif19a	4.00
Aldh3a2	663.00
Zmynd10	26.00
Tmem115	175.00
Hyal2	149.00
Ifrd2	192.00
Hyal1	139.64
Tusc2	185.41
Nprl2	586.00
Slc38a3	69.00
Cacna2d2	11844.65
Rassf1	285.34
Epn3	80.00
Rnf112	2257.00
Slc3a2	1521.00
Nxf1	4397.00
Stx5a	1403.96
Slc47a1	0.00
Pifo	1.00
Tnfrsf13b	6.00
Spire2	183.00
Prox1	82.00
Raver1	1120.47
2610507B11Rik	5443.00
AI597479	360.00
Tmem86a	152.00
Optc	20.00
Tex14	38.00
Ifi35	49.64
Rdm1	46.00
Nedd8	229.00
Gosr1	500.00
Mrpl52	141.00
Spaca7	0.00
Kansl3	2293.00
Eya4	818.00
Ebf3	4.00
Uckl1os	136.17
Myt1	527.00
Faf1	616.00
Gm266	6.00
Tsacc	10.97
Mettl16	967.30
Dazl	7.00
Apol7a	3.67
Pigyl	105.00
Rbm25	3813.86
Psen2	254.00
Acaa1b	23.46
Plcd1	188.00
Fads1	1441.00
Lmbr1	860.00
Tnfrsf22	24.24
Cars	942.00
Phlda2	0.00
Asz1	0.00
Wnt2	7.00
Gabra1	8659.00
Grid2ip	39.57
Kdelr3	21.00
1700006E09Rik	2.00
Apip	199.00
Pdhx	453.00
Vac14	750.00
Mcoln2	0.00
Slc5a1	0.00
1700049J03Rik	0.00
Akt1s1	190.24
Tbrg1	192.00
Panx3	0.00
Adssl1	486.00
Cfap161	6.00
Brf1	354.71
Vipr2	9.00
Odc1	288.02
Thg1l	104.00
Adam19	652.00
Pabpc4	549.27
Exoc3l2	3.00
Zfp296	9.00
Plin5	33.00
Sugp1	776.85
Dmrtc2	2.00
Gm5893	0.00
Dhdh	416.49
Zfp790	209.27
Cpb1	0.00
Slc25a41	6.00
Fsd1	580.00
Pinlyp	2.00
Fuz	265.46
Sptbn4	3478.98
Pgam1	2842.39
Evi5	1615.81
Evi5l	1358.98
Snapc2	162.00
